id,latitude,longitude,datetime,date,time,day_of_week,hour,weather,road_type,severity,casualties,injuries,fatalities,vehicles_involved,description
7942,32.5449782,74.0909602,2021-12-18T00:23:00,12/18/2021,0:23:00,Saturday,0,Clear,Intersection,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,1,Moderate collision on intersection in clear weather
7943,32.5925382,74.0468811,2025-11-22T09:33:00,11/22/2025,9:33:00,Saturday,9,Rain,Rural,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,4,Moderate collision on rural in rain weather
7944,32.564327,74.0583307,2023-01-25T20:34:00,1/25/2023,20:34:00,Wednesday,20,Clear,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during clear conditions
7945,32.5762706,74.0697797,2023-03-23T17:43:00,3/23/2023,17:43:00,Thursday,17,Fog,Highway,Fatal,"{'injured': 1, 'dead': 3, 'total': 4}",1,3,3,Fatal accident on highway during fog weather
7946,32.4950197,74.0796864,2025-08-07T16:55:00,8/7/2025,16:55:00,Thursday,16,Rain,Intersection,Severe,"{'injured': 6, 'dead': 2, 'total': 8}",6,2,1,Severe accident on intersection with rain conditions
7947,32.5928479,74.1951867,2025-01-16T09:50:00,1/16/2025,9:50:00,Thursday,9,Cloudy,Arterial,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,1,Moderate collision on arterial in cloudy weather
7948,32.5079067,74.0432206,2021-04-03T18:00:00,4/3/2021,18:00:00,Saturday,18,Clear,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during clear conditions
7949,32.5723863,74.0683129,2021-04-12T14:38:00,4/12/2021,14:38:00,Monday,14,Cloudy,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during cloudy conditions
7950,32.5767984,74.0601215,2022-04-05T09:05:00,4/5/2022,9:05:00,Tuesday,9,Clear,Arterial,Fatal,"{'injured': 5, 'dead': 3, 'total': 8}",5,3,1,Fatal accident on arterial during clear weather
7951,32.5615005,74.0806009,2024-05-09T14:18:00,5/9/2024,14:18:00,Thursday,14,Rain,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Moderate collision on arterial in rain weather
7952,32.5320205,74.0666046,2023-10-29T17:07:00,10/29/2023,17:07:00,Sunday,17,Fog,Rural,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor rural accident during fog conditions
7953,32.5969659,74.0338813,2024-04-07T20:44:00,4/7/2024,20:44:00,Sunday,20,Clear,Intersection,Moderate,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,4,Moderate collision on intersection in clear weather
7954,32.524964,74.093779,2023-01-17T20:50:00,1/17/2023,20:50:00,Tuesday,20,Clear,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Moderate collision on highway in clear weather
7955,32.5626069,74.0517515,2023-01-05T04:54:00,1/5/2023,4:54:00,Thursday,4,Fog,Residential,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,3,Severe accident on residential with fog conditions
7956,32.6460466,74.210953,2025-06-20T17:58:00,6/20/2025,17:58:00,Friday,17,Fog,Arterial,Severe,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,2,Severe accident on arterial with fog conditions
7957,32.5730725,74.1005044,2021-10-25T04:46:00,10/25/2021,4:46:00,Monday,4,Cloudy,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during cloudy conditions
7958,32.5844735,74.0723763,2021-04-09T17:15:00,4/9/2021,17:15:00,Friday,17,Rain,Intersection,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,3,Moderate collision on intersection in rain weather
7959,32.671882,74.0846042,2022-03-15T08:08:00,3/15/2022,8:08:00,Tuesday,8,Clear,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor highway accident during clear conditions
7960,32.5449782,74.0909602,2024-09-09T15:39:00,9/9/2024,15:39:00,Monday,15,Clear,Intersection,Severe,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,4,Severe accident on intersection with clear conditions
7961,32.5848011,74.0559518,2021-10-08T11:48:00,10/8/2021,11:48:00,Friday,11,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor residential accident during clear conditions
7962,32.5460212,74.0916885,2021-08-03T07:29:00,8/3/2021,7:29:00,Tuesday,7,Fog,Arterial,Fatal,"{'injured': 3, 'dead': 3, 'total': 6}",3,3,3,Fatal accident on arterial during fog weather
7963,32.5632204,74.0138541,2024-01-12T17:46:00,1/12/2024,17:46:00,Friday,17,Fog,Arterial,Severe,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Severe accident on arterial with fog conditions
7964,32.5622791,74.1342726,2025-06-17T18:27:00,6/17/2025,18:27:00,Tuesday,18,Cloudy,Residential,Severe,"{'injured': 7, 'dead': 1, 'total': 8}",7,1,3,Severe accident on residential with cloudy conditions
7965,32.49162,74.0894328,2020-01-02T17:26:00,1/2/2020,17:26:00,Thursday,17,Rain,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor highway accident during rain conditions
7966,32.5081839,74.0910203,2023-10-24T13:13:00,10/24/2023,13:13:00,Tuesday,13,Clear,Residential,Moderate,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,1,Moderate collision on residential in clear weather
7967,32.5730725,74.1005044,2025-06-27T15:11:00,6/27/2025,15:11:00,Friday,15,Clear,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor highway accident during clear conditions
7968,32.5809666,74.0769405,2021-11-04T06:02:00,11/4/2021,6:02:00,Thursday,6,Heavy Rain,Intersection,Fatal,"{'injured': 2, 'dead': 4, 'total': 6}",2,4,2,Fatal accident on intersection during heavy rain weather
7969,32.56632,74.0703689,2022-04-11T03:34:00,4/11/2022,3:34:00,Monday,3,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor arterial accident during clear conditions
7970,32.5757806,74.0749365,2020-10-13T04:37:00,10/13/2020,4:37:00,Tuesday,4,Clear,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor highway accident during clear conditions
7971,32.5964724,74.1430807,2020-08-30T08:44:00,8/30/2020,8:44:00,Sunday,8,Clear,Highway,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,1,Moderate collision on highway in clear weather
7972,32.5632439,74.0406361,2025-09-28T18:52:00,9/28/2025,18:52:00,Sunday,18,Cloudy,Intersection,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,1,Moderate collision on intersection in cloudy weather
7973,32.5842125,74.1548242,2022-08-22T17:51:00,8/22/2022,17:51:00,Monday,17,Rain,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor arterial accident during rain conditions
7974,32.5692876,74.0998171,2022-07-05T08:11:00,7/5/2022,8:11:00,Tuesday,8,Clear,Intersection,Severe,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,4,Severe accident on intersection with clear conditions
7975,32.5862974,74.0567177,2024-07-27T04:52:00,7/27/2024,4:52:00,Saturday,4,Rain,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Moderate collision on residential in rain weather
7976,32.6209735,74.0788898,2021-01-14T17:31:00,1/14/2021,17:31:00,Thursday,17,Clear,Residential,Moderate,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,2,Moderate collision on residential in clear weather
7977,32.5898911,74.0503762,2025-12-29T15:36:00,12/29/2025,15:36:00,Monday,15,Clear,Intersection,Fatal,"{'injured': 0, 'dead': 2, 'total': 2}",0,2,4,Fatal accident on intersection during clear weather
7978,32.5862974,74.0567177,2020-12-17T17:39:00,12/17/2020,17:39:00,Thursday,17,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor residential accident during clear conditions
7979,32.5654829,74.0753995,2020-07-29T04:45:00,7/29/2020,4:45:00,Wednesday,4,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor arterial accident during clear conditions
7980,32.6041525,74.1012386,2022-11-12T01:29:00,11/12/2022,1:29:00,Saturday,1,Clear,Intersection,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Moderate collision on intersection in clear weather
7981,32.5730725,74.1005044,2022-12-25T13:12:00,12/25/2022,13:12:00,Sunday,13,Clear,Arterial,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,3,Moderate collision on arterial in clear weather
7982,32.5942281,74.0777442,2022-11-25T03:25:00,11/25/2022,3:25:00,Friday,3,Clear,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Moderate collision on residential in clear weather
7983,32.5079067,74.0432206,2020-06-20T03:14:00,6/20/2020,3:14:00,Saturday,3,Rain,Highway,Severe,"{'injured': 7, 'dead': 1, 'total': 8}",7,1,2,Severe accident on highway with rain conditions
7984,32.6235675,74.0786165,2022-08-22T17:18:00,8/22/2022,17:18:00,Monday,17,Clear,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Moderate collision on arterial in clear weather
7985,32.5730725,74.1005044,2025-11-25T19:51:00,11/25/2025,19:51:00,Tuesday,19,Rain,Arterial,Moderate,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,2,Moderate collision on arterial in rain weather
7986,32.5730725,74.1005044,2023-11-09T05:08:00,11/9/2023,5:08:00,Thursday,5,Rain,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor arterial accident during rain conditions
7987,32.5964724,74.1430807,2023-05-27T07:24:00,5/27/2023,7:24:00,Saturday,7,Clear,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor residential accident during clear conditions
7988,32.5730725,74.1005044,2025-07-14T08:02:00,7/14/2025,8:02:00,Monday,8,Rain,Intersection,Moderate,"{'injured': 4, 'dead': 1, 'total': 5}",4,1,4,Moderate collision on intersection in rain weather
7989,32.50873,74.0072379,2024-02-13T11:05:00,2/13/2024,11:05:00,Tuesday,11,Cloudy,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor residential accident during cloudy conditions
7990,32.5416391,74.0031448,2024-10-19T00:47:00,10/19/2024,0:47:00,Saturday,0,Fog,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor arterial accident during fog conditions
7991,32.5862974,74.0567177,2020-08-18T09:39:00,8/18/2020,9:39:00,Tuesday,9,Cloudy,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor residential accident during cloudy conditions
7992,32.550936,74.0900157,2021-01-08T23:41:00,1/8/2021,23:41:00,Friday,23,Clear,Highway,Fatal,"{'injured': 0, 'dead': 3, 'total': 3}",0,3,1,Fatal accident on highway during clear weather
7993,32.6301772,74.1837645,2023-05-03T20:06:00,5/3/2023,20:06:00,Wednesday,20,Heavy Rain,Arterial,Fatal,"{'injured': 0, 'dead': 1, 'total': 1}",0,1,3,Fatal accident on arterial during heavy rain weather
7994,32.5588588,74.0433025,2025-09-18T20:38:00,9/18/2025,20:38:00,Thursday,20,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during clear conditions
7995,32.5754138,74.0638213,2024-02-20T09:17:00,2/20/2024,9:17:00,Tuesday,9,Fog,Intersection,Fatal,"{'injured': 5, 'dead': 4, 'total': 9}",5,4,4,Fatal accident on intersection during fog weather
7996,32.7438049,74.0799469,2024-01-16T07:23:00,1/16/2024,7:23:00,Tuesday,7,Cloudy,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Moderate collision on highway in cloudy weather
7997,32.5615005,74.0806009,2020-12-01T07:48:00,12/1/2020,7:48:00,Tuesday,7,Rain,Arterial,Moderate,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,1,Moderate collision on arterial in rain weather
7998,32.5723405,74.0816796,2024-01-03T07:01:00,1/3/2024,7:01:00,Wednesday,7,Rain,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor arterial accident during rain conditions
7999,32.5730725,74.1005044,2020-04-05T09:06:00,4/5/2020,9:06:00,Sunday,9,Rain,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor highway accident during rain conditions
8000,32.5622791,74.1342726,2022-06-30T07:16:00,6/30/2022,7:16:00,Thursday,7,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor residential accident during clear conditions
8001,32.5695355,74.085118,2025-03-12T18:29:00,3/12/2025,18:29:00,Wednesday,18,Rain,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Moderate collision on highway in rain weather
8002,32.50873,74.0072379,2022-05-01T22:02:00,5/1/2022,22:02:00,Sunday,22,Clear,Intersection,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,4,Moderate collision on intersection in clear weather
8003,32.5730725,74.1005044,2020-10-08T18:32:00,10/8/2020,18:32:00,Thursday,18,Clear,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during clear conditions
8004,32.5730725,74.1005044,2022-05-05T17:47:00,5/5/2022,17:47:00,Thursday,17,Rain,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on highway in rain weather
8005,32.6103331,74.1480803,2022-10-08T19:51:00,10/8/2022,19:51:00,Saturday,19,Fog,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during fog conditions
8006,32.5887603,74.0620485,2021-03-07T17:18:00,3/7/2021,17:18:00,Sunday,17,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor highway accident during clear conditions
8007,32.5629273,74.1606956,2022-08-21T19:00:00,8/21/2022,19:00:00,Sunday,19,Clear,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during clear conditions
8008,32.6016197,74.1021589,2024-10-11T17:54:00,10/11/2024,17:54:00,Friday,17,Rain,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Moderate collision on residential in rain weather
8009,32.5853175,74.0818244,2024-04-12T17:37:00,4/12/2024,17:37:00,Friday,17,Heavy Rain,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor highway accident during heavy rain conditions
8010,32.5656145,74.0798354,2021-02-17T02:20:00,2/17/2021,2:20:00,Wednesday,2,Rain,Highway,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Moderate collision on highway in rain weather
8011,32.5720983,74.0844027,2023-10-23T09:33:00,10/23/2023,9:33:00,Monday,9,Clear,Rural,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor rural accident during clear conditions
8012,32.5622791,74.1342726,2024-05-12T18:22:00,5/12/2024,18:22:00,Sunday,18,Clear,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor highway accident during clear conditions
8013,32.585018,74.0646164,2025-08-19T18:56:00,8/19/2025,18:56:00,Tuesday,18,Clear,Residential,Fatal,"{'injured': 1, 'dead': 3, 'total': 4}",1,3,1,Fatal accident on residential during clear weather
8014,32.5577226,74.0837469,2023-12-26T14:06:00,12/26/2023,14:06:00,Tuesday,14,Cloudy,Highway,Moderate,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,3,Moderate collision on highway in cloudy weather
8015,32.5762176,74.0763878,2024-01-25T15:16:00,1/25/2024,15:16:00,Thursday,15,Rain,Highway,Moderate,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,3,Moderate collision on highway in rain weather
8016,32.8504816,74.0696557,2020-03-25T07:15:00,3/25/2020,7:15:00,Wednesday,7,Clear,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor intersection accident during clear conditions
8017,32.5648686,74.0786705,2023-05-10T18:02:00,5/10/2023,18:02:00,Wednesday,18,Rain,Residential,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,1,Moderate collision on residential in rain weather
8018,32.570722,74.0807784,2023-03-24T23:24:00,3/24/2023,23:24:00,Friday,23,Clear,Arterial,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,4,Moderate collision on arterial in clear weather
8019,32.5119798,74.0329499,2024-08-09T20:55:00,8/9/2024,20:55:00,Friday,20,Cloudy,Highway,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,4,Severe accident on highway with cloudy conditions
8020,32.6125298,74.0755415,2020-08-08T08:23:00,8/8/2020,8:23:00,Saturday,8,Clear,Arterial,Moderate,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,3,Moderate collision on arterial in clear weather
8021,32.5692876,74.0998171,2023-10-10T08:40:00,10/10/2023,8:40:00,Tuesday,8,Fog,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor intersection accident during fog conditions
8022,32.5925619,74.0748946,2020-10-29T07:44:00,10/29/2020,7:44:00,Thursday,7,Clear,Residential,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Moderate collision on residential in clear weather
8023,32.6125298,74.0755415,2022-06-07T03:34:00,6/7/2022,3:34:00,Tuesday,3,Cloudy,Intersection,Moderate,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,1,Moderate collision on intersection in cloudy weather
8024,32.6557086,74.1753734,2025-01-01T20:47:00,1/1/2025,20:47:00,Wednesday,20,Rain,Intersection,Severe,"{'injured': 8, 'dead': 2, 'total': 10}",8,2,1,Severe accident on intersection with rain conditions
8025,32.5648686,74.0786705,2024-07-08T22:35:00,7/8/2024,22:35:00,Monday,22,Cloudy,Arterial,Severe,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,4,Severe accident on arterial with cloudy conditions
8026,32.6682786,74.115348,2025-09-17T07:42:00,9/17/2025,7:42:00,Wednesday,7,Cloudy,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Moderate collision on arterial in cloudy weather
8027,32.5822096,74.0575521,2022-05-25T09:14:00,5/25/2022,9:14:00,Wednesday,9,Rain,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Moderate collision on highway in rain weather
8028,32.5850799,74.0428197,2021-03-18T05:54:00,3/18/2021,5:54:00,Thursday,5,Fog,Intersection,Severe,"{'injured': 4, 'dead': 1, 'total': 5}",4,1,3,Severe accident on intersection with fog conditions
8029,32.6035962,74.0491065,2025-05-13T01:42:00,5/13/2025,1:42:00,Tuesday,1,Rain,Intersection,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Moderate collision on intersection in rain weather
8030,32.5725038,74.1015071,2024-02-14T18:46:00,2/14/2024,18:46:00,Wednesday,18,Clear,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on residential in clear weather
8031,32.5932314,74.0440804,2025-11-04T09:18:00,11/4/2025,9:18:00,Tuesday,9,Fog,Highway,Moderate,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,1,Moderate collision on highway in fog weather
8032,32.5652719,74.0679012,2021-04-02T20:58:00,4/2/2021,20:58:00,Friday,20,Clear,Arterial,Moderate,"{'injured': 4, 'dead': 1, 'total': 5}",4,1,1,Moderate collision on arterial in clear weather
8033,32.5588588,74.0433025,2025-07-04T20:14:00,7/4/2025,20:14:00,Friday,20,Rain,Rural,Moderate,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,1,Moderate collision on rural in rain weather
8034,32.5929033,74.0796548,2021-01-11T08:52:00,1/11/2021,8:52:00,Monday,8,Clear,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,1,Moderate collision on arterial in clear weather
8035,32.5836684,74.0565187,2023-05-17T12:10:00,5/17/2023,12:10:00,Wednesday,12,Rain,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on arterial in rain weather
8036,32.5723405,74.0816796,2020-01-13T20:52:00,1/13/2020,20:52:00,Monday,20,Rain,Intersection,Severe,"{'injured': 2, 'dead': 2, 'total': 4}",2,2,2,Severe accident on intersection with rain conditions
8037,32.5625405,74.0797928,2024-05-28T06:57:00,5/28/2024,6:57:00,Tuesday,6,Rain,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor intersection accident during rain conditions
8038,32.5913519,74.0608558,2022-11-25T18:54:00,11/25/2022,18:54:00,Friday,18,Clear,Residential,Severe,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,2,Severe accident on residential with clear conditions
8039,32.6357563,74.1898267,2024-03-03T21:09:00,3/3/2024,21:09:00,Sunday,21,Clear,Residential,Severe,"{'injured': 5, 'dead': 2, 'total': 7}",5,2,1,Severe accident on residential with clear conditions
8040,32.5733867,74.0671774,2020-01-28T16:23:00,1/28/2020,16:23:00,Tuesday,16,Cloudy,Residential,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,2,Moderate collision on residential in cloudy weather
8041,32.5729112,74.0739545,2022-05-03T08:31:00,5/3/2022,8:31:00,Tuesday,8,Cloudy,Intersection,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,1,Moderate collision on intersection in cloudy weather
8042,32.6065978,74.0996022,2020-04-13T09:48:00,4/13/2020,9:48:00,Monday,9,Clear,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor intersection accident during clear conditions
8043,32.5841946,74.0803172,2021-12-25T09:01:00,12/25/2021,9:01:00,Saturday,9,Clear,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,1,Moderate collision on arterial in clear weather
